SOURCE,SOURCE_BRO,TARGET,TARGET_BRO,MODE,EPOCHS,ITER,SIZE,seconds,sourcecpu,sourcemem,targetcpu,targetmem
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.65,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.41,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.41,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.53,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.54,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.52,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.52,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.36,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.36,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.62,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.63,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.65,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.65,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.43,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.44,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.58,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.57,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.58,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.57,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.42,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.42,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.52,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.52,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.61,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.62,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.47,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.47,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.44,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.44,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.49,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.48,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.58,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.59,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.51,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.51,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.46,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.46,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.53,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.54,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.65,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.66,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.59,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.58,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.43,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.42,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.62,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.62,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.46,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.45,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.44,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.44,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.53,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.53,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.5,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.5,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.55,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.55,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.39,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.39,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.59,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.59,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.55,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.55,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.51,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.51,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.49,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.49,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.46,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.46,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.5,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.49,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.55,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.56,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.55,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.54,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.57,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.57,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.49,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.49,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.59,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.58,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.45,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.45,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.61,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.6,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.48,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.48,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.5,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.5,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.49,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.5,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.4,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.4,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.46,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.46,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.57,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.57,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.57,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.57,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.53,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.54,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.66,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.66,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.51,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.51,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.43,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.43,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.52,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.53,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.52,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.52,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.62,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.63,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.43,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.43,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.57,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.58,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.48,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.48,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.51,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.51,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.54,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.54,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.5,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.5,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.54,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.54,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.42,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.42,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.54,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.55,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.52,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.51,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.5,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.5,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,seq,100,4000,5,70.51,0.0,0.0,0.0,0.0
10.0.0.3,False,10.0.0.2,False,seq,100,4000,5,70.51,0.0,0.0,0.0,0.0
