SOURCE,SOURCE_BRO,TARGET,TARGET_BRO,MODE,EPOCHS,ITER,SIZE,seconds,sourcecpu,sourcemem,targetcpu,targetmem
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.35,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.36,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.33,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.35,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.34,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.35,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.37,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.36,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.38,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.39,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.36,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.35,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.33,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.39,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.37,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.33,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.37,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.35,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.32,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.33,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.35,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.36,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.33,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.34,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.35,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.33,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.35,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.32,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.36,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.36,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.34,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.34,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.37,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.36,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.33,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.34,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.37,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.35,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.36,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.34,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.32,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.35,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.36,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.38,0.0,0.0,0.0,0.0
10.0.0.1,False,10.0.0.2,False,par,100,900,4,2.36,0.0,0.0,0.0,0.0
